issued_year,issn,articles
2016,2213-297X,11
2016,2213-624X,35
2016,2352-4928,66
2016,2352-5541,16
2016,2352-5800,71
2016,2352-6734,17
2016,2405-4526,37
2016,2405-6030,20
2016,2405-9390,31
2016,2451-8476,23
2016,0120-8845,37
2016,0167-6393,89
2016,0167-6423,79
2016,1044-579X,43
2016,1476-945X,54
2016,1546-0843,53
2016,2210-6561,37
2016,0927-796X,13
2016,2352-2143,24
2016,2214-5524,29
2016,2211-9736,92
2016,0003-4509,48
2016,0035-1598,30
2016,0037-198X,37
2016,0039-6257,62
2016,0305-9006,8
2016,0361-476X,40
2016,0377-4732,31
2016,0885-2014,50
2016,0990-1310,32
2016,1056-4993,53
2016,1385-1101,92
2016,1467-8039,56
2016,1557-3087,45
2016,1576-9887,12
2016,2186-4950,9
2016,2405-7991,49
2016,0301-0082,37
2016,0923-4748,28
2016,1042-4431,66
2016,1096-7516,38
2016,2214-9937,9
2016,0065-3101,20
2016,0079-6565,15
2016,0739-8859,80
2016,1094-9968,27
2016,1755-4586,43
2016,1815-5669,18
2016,1959-7568,12
2016,2213-8463,16
2016,0079-6425,49
2016,1077-7229,51
2016,1751-570X,54
2016,2352-801X,16
2016,2352-9245,14
2016,2405-8300,29
2016,0016-6995,39
2016,0146-6410,24
2016,0172-2190,32
2016,0214-9168,45
2016,0889-1583,28
2016,1089-2516,37
2016,1094-9194,38
2016,1386-4181,29
2016,1522-8401,38
2016,1570-6443,42
2016,1615-9071,28
2016,1766-7313,26
2016,2210-8033,28
2016,2210-9706,19
2016,2213-6657,15
2016,2213-7130,4
2016,2352-2496,20
2016,2352-9407,46
2016,2452-0144,85
2016,1045-4527,50
2016,1389-5567,19
2016,1932-2275,51
2016,2210-5379,23
2016,2212-0122,12
2016,2213-9095,20
2016,2212-4926,32
2016,0034-4877,44
2016,0245-5919,14
2016,1755-2966,22
2016,2452-2139,16
2016,2214-8043,62
2016,1878-450X,14
2016,2214-2126,33
2016,0360-1285,16
2016,1624-5687,44
2016,2352-1864,44
2016,0023-9690,21
2016,1574-0137,13
2016,2173-5107,29
2016,0922-1425,20
2016,0963-8687,23
2016,1755-5345,23
2016,1874-5482,20
2016,2452-414X,20
2016,1001-9294,47
2016,2215-1532,38
2016,1075-4253,28
2016,1389-0417,28
2016,1556-3499,9
2016,1877-8585,24
2016,2212-4438,22
2016,2212-8689,7
2016,2405-8513,20
2017,0044-8486,496
2017,0142-0615,233
2017,0888-3270,516
2017,1090-5138,91
2017,0001-2998,60
2017,0001-8686,164
2017,0001-8708,478
2017,0003-2697,306
2017,0003-3472,338
2017,0003-4916,274
2017,0003-682X,280
2017,0003-6870,289
2017,0004-3702,92
2017,0005-1098,504
2017,0006-291X,2004
2017,0006-8993,366
2017,0007-8506,151
2017,0008-6223,1073
2017,0008-8846,190
2017,0009-8981,369
2017,0010-0277,230
2017,0010-2180,348
2017,0010-4655,272
2017,0010-7824,157
2017,0010-9452,254
2017,0011-9164,393
2017,0012-3692,521
2017,0012-821X,594
2017,0012-8252,146
2017,0013-4686,2147
2017,0013-7952,268
2017,0014-2921,142
2017,0014-2999,535
2017,0014-3057,552
2017,0014-4827,414
2017,0014-4835,188
2017,0014-4886,222
2017,0016-2361,1329
2017,0016-5085,558
2017,0016-6480,264
2017,0016-7037,520
2017,0016-7061,394
2017,0017-9310,1532
2017,0019-8501,135
2017,0020-0190,122
2017,0020-0255,591
2017,0020-1693,538
2017,0021-8502,146
2017,0021-8693,492
2017,0021-9290,433
2017,0021-9517,346
2017,0021-9614,365
2017,0021-9673,902
2017,0021-9797,1180
2017,0022-0396,471
2017,0022-0965,157
2017,0022-0981,175
2017,0022-1236,257
2017,0022-2011,138
2017,0022-247X,987
2017,0022-2852,134
2017,0022-2860,1488
2017,0022-3115,562
2017,0022-314X,295
2017,0022-328X,453
2017,0022-3549,405
2017,0022-3697,328
2017,0022-3956,249
2017,0022-4073,430
2017,0022-4596,396
2017,0022-460X,551
2017,0022-5096,204
2017,0022-510X,745
2017,0022-5193,386
2017,0023-6438,825
2017,0024-3795,434
2017,0024-4937,346
2017,0025-3227,151
2017,0025-326X,858
2017,0025-5408,581
2017,0025-5564,135
2017,0025-7125,76
2017,0026-265X,325
2017,0026-2692,177
2017,0027-5107,42
2017,0027-9684,44
2017,0028-3908,451
2017,0028-3932,327
2017,0029-8018,587
2017,0030-3992,386
2017,0030-4018,1029
2017,0030-4026,1404
2017,0030-5898,45
2017,0031-0182,458
2017,0031-3203,408
2017,0031-9384,410
2017,0031-9422,213
2017,0032-3861,950
2017,0032-5910,895
2017,0033-3182,95
2017,0033-8389,75
2017,0038-0717,304
2017,0038-1098,235
2017,0039-9140,894
2017,0040-1951,342
2017,0040-4020,838
2017,0040-4039,1107
2017,0040-6090,700
2017,0041-008X,282
2017,0041-624X,205
2017,0042-207X,494
2017,0043-1354,811
2017,0044-5231,89
2017,0045-6535,1903
2017,0045-7825,485
2017,0046-8177,349
2017,0047-259X,135
2017,0047-2727,120
2017,0048-9697,2727
2017,0049-089X,159
2017,0065-1281,100
2017,0075-9511,66
2017,0091-6749,565
2017,0093-691X,473
2017,0094-5765,466
2017,0095-0696,78
2017,0095-8956,87
2017,0096-3003,578
2017,0097-3165,98
2017,0098-1354,310
2017,0098-3004,190
2017,0098-8472,175
2017,0140-6736,1061
2017,0140-7007,318
2017,0140-9883,357
2017,0141-0296,906
2017,0141-6359,193
2017,0141-8130,1429
2017,0142-1123,399
2017,0142-9612,545
2017,0143-6228,179
2017,0143-7208,807
2017,0143-7496,162
2017,0143-8166,240
2017,0143-974X,377
2017,0144-8609,53
2017,0146-6380,140
2017,0147-6513,572
2017,0149-1970,200
2017,0149-2918,216
2017,0151-9638,197
2017,0161-5890,255
2017,0161-813X,158
2017,0162-0134,245
2017,0165-0114,184
2017,0165-0327,650
2017,0165-1684,357
2017,0165-1765,410
2017,0165-1781,743
2017,0165-2370,317
2017,0165-7836,294
2017,0166-0934,217
2017,0166-218X,389
2017,0166-2236,69
2017,0166-445X,264
2017,0166-5162,161
2017,0166-8641,343
2017,0167-1987,175
2017,0167-4048,146
2017,0167-5273,1628
2017,0167-6636,133
2017,0167-739X,324
2017,0167-7799,129
2017,0167-8191,50
2017,0167-8809,360
2017,0167-9260,117
2017,0167-9473,188
2017,0168-1591,167
2017,0168-1605,321
2017,0168-1656,331
2017,0168-1699,331
2017,0168-1702,287
2017,0168-1923,298
2017,0168-3659,499
2017,0168-8227,302
2017,0168-8278,379
2017,0168-9002,874
2017,0169-1317,470
2017,0169-1368,532
2017,0169-2046,238
2017,0169-2607,237
2017,0169-4332,2855
2017,0169-5347,144
2017,0169-555X,439
2017,0169-7722,81
2017,0169-8095,273
2017,0188-4409,91
2017,0190-7409,401
2017,0191-8869,701
2017,0195-6663,403
2017,0195-6671,198
2017,0195-6698,128
2017,0196-0644,401
2017,0196-8904,1071
2017,0197-4580,314
2017,0198-9715,107
2017,0208-5216,68
2017,0223-5234,898
2017,0242-3960,33
2017,0254-0584,765
2017,0257-8972,1151
2017,0260-6917,236
2017,0260-8774,335
2017,0261-2194,284
2017,0263-2241,577
2017,0263-4368,196
2017,0263-8223,1089
2017,0263-8762,414
2017,0264-410X,1043
2017,0264-8172,346
2017,0264-8377,484
2017,0265-931X,316
2017,0266-352X,262
2017,0267-7261,306
2017,0268-005X,452
2017,0269-7491,1096
2017,0272-8842,2521
2017,0273-1177,486
2017,0277-9536,541
2017,0278-4319,108
2017,0278-5919,45
2017,0278-6125,111
2017,0294-1449,76
2017,0300-9440,319
2017,0301-0104,196
2017,0301-4622,118
2017,0301-472X,103
2017,0301-4797,921
2017,0301-9322,177
2017,0303-7207,324
2017,0304-3479,38
2017,0304-3770,106
2017,0304-3800,323
2017,0304-3835,481
2017,0304-386X,253
2017,0304-3894,829
2017,0304-4076,129
2017,0304-4165,392
2017,0304-4238,504
2017,0304-8853,1372
2017,0305-0483,106
2017,0305-4403,117
2017,0306-2619,1729
2017,0306-4379,112
2017,0306-4522,673
2017,0306-4530,323
2017,0306-4549,560
2017,0306-4603,321
2017,0306-9192,111
2017,0307-904X,590
2017,0308-521X,163
2017,0308-8146,1741
2017,0309-1740,234
2017,0341-8162,373
2017,0360-1323,483
2017,0360-3199,2967
2017,0360-5442,1932
2017,0360-8352,448
2017,0361-3682,39
2017,0362-546X,234
2017,2468-7847,122
2017,0375-6505,109
2017,0375-6742,188
2017,0375-9474,346
2017,0375-9601,647
2017,0376-7388,874
2017,0377-0427,525
2017,0377-2217,712
2017,0378-1119,578
2017,0378-1127,610
2017,0378-3774,310
2017,0378-3812,297
2017,0378-4290,277
2017,0378-4371,1016
2017,0378-4754,140
2017,0378-7753,1315
2017,0378-7788,894
2017,0379-0738,412
2017,0379-7112,198
2017,0584-8547,148
2017,0720-048X,393
2017,0730-725X,222
2017,0731-7085,599
2017,0737-0806,210
2017,0739-7240,53
2017,0740-624X,61
2017,0742-051X,225
2017,0743-0167,193
2017,0747-5632,692
2017,0747-7171,105
2017,0749-0704,50
2017,0749-6036,674
2017,0749-6419,141
2017,0882-4010,601
2017,0883-0355,84
2017,0883-2927,224
2017,0885-2006,50
2017,0886-3350,318
2017,0886-7798,200
2017,0889-1591,277
2017,0889-4906,31
2017,0890-5096,557
2017,0890-6955,83
2017,0891-5849,428
2017,0891-8422,45
2017,0892-1997,333
2017,0892-6875,205
2017,0893-9659,235
2017,0894-1130,71
2017,0894-1777,341
2017,0896-8446,281
2017,0898-1221,411
2017,0899-8256,163
2017,0920-3796,811
2017,0920-4105,675
2017,0920-9964,287
2017,0921-4488,223
2017,0921-4526,477
2017,0921-4534,122
2017,0921-5093,1403
2017,0921-8009,318
2017,0921-8181,161
2017,0924-4247,528
2017,0924-8579,267
2017,0925-2312,1096
2017,0925-3467,661
2017,0925-4005,2189
2017,0925-7535,243
2017,0925-8388,4709
2017,0926-3373,1019
2017,0926-5805,186
2017,0926-6690,697
2017,0926-860X,380
2017,0927-0248,539
2017,0927-0256,558
2017,0927-6505,81
2017,0927-7757,881
2017,0928-0987,502
2017,0928-4931,1423
2017,0929-1393,243
2017,0945-053X,77
2017,0946-672X,161
2017,0950-0618,2106
2017,0950-3293,167
2017,0950-7051,371
2017,0951-8320,284
2017,0951-8339,71
2017,0955-2863,193
2017,0956-053X,561
2017,0956-5663,948
2017,0956-7135,627
2017,0957-5820,306
2017,0958-3947,54
2017,0959-3780,110
2017,0959-6526,2790
2017,0959-8049,454
2017,0960-0760,272
2017,0960-8524,1600
2017,0960-894X,994
2017,0961-9534,244
2017,0962-8924,87
2017,0964-8305,316
2017,0965-1748,112
2017,0966-6362,674
2017,0966-6923,145
2017,0966-842X,115
2017,0967-0645,214
2017,0967-0661,186
2017,0968-0896,661
2017,0968-090X,234
2017,0969-6989,161
2017,0969-6997,130
2017,0969-8043,399
2017,0969-806X,397
2017,0981-9428,345
2017,0990-1310,36
2017,0997-7538,139
2017,0997-7546,132
2017,1001-0742,354
2017,1002-0721,171
2017,1007-5704,333
2017,1010-6030,485
2017,1040-6182,759
2017,1042-3680,57
2017,1043-0679,105
2017,1043-2760,75
2017,1044-5803,451
2017,1045-1056,101
2017,1046-5928,182
2017,1047-3203,189
2017,1047-8310,18
2017,1049-9644,146
2017,1050-4648,600
2017,1051-2004,196
2017,1052-5157,53
2017,1055-3207,51
2017,1055-7903,291
2017,1056-4993,58
2017,1058-2746,376
2017,1071-5819,95
2017,1074-7427,211
2017,1078-1439,264
2017,1090-0233,150
2017,1093-3263,279
2017,1094-9194,43
2017,1095-6433,170
2017,1096-7176,146
2017,1161-0301,134
2017,1226-086X,486
2017,1258-780X,109
2017,1293-8505,107
2017,1309-1042,120
2017,1342-937X,215
2017,1344-6223,80
2017,1350-4177,509
2017,1350-4495,239
2017,1350-9462,42
2017,1355-0306,68
2017,1359-4311,2150
2017,1359-5113,347
2017,1359-6454,841
2017,1359-6462,488
2017,1359-835X,344
2017,1360-1385,127
2017,1361-8415,146
2017,1364-0321,1428
2017,1364-6613,107
2017,1365-1609,167
2017,1367-5788,36
2017,1369-703X,254
2017,1383-5866,767
2017,1384-1076,114
2017,1385-8947,1945
2017,1386-1425,740
2017,1386-9477,367
2017,1387-1811,522
2017,1387-7003,338
2017,1388-2457,448
2017,1389-1286,292
2017,1434-8411,350
2017,1438-4639,152
2017,1443-9506,248
2017,1469-0292,107
2017,1470-160X,630
2017,1470-2045,397
2017,1471-4914,99
2017,1471-4922,114
2017,1472-6483,191
2017,1473-3099,370
2017,1499-4046,161
2017,1526-6125,273
2017,1537-5110,167
2017,1540-7489,501
2017,1550-7289,373
2017,1550-8307,72
2017,1551-7136,59
2017,1556-8598,39
2017,1558-7878,86
2017,1566-2535,78
2017,1566-7367,403
2017,1569-190X,96
2017,1569-9048,149
2017,1570-0232,588
2017,1572-6657,652
2017,1574-9541,74
2017,1616-5047,78
2017,1618-8667,184
2017,1644-9665,91
2017,1673-8527,80
2017,1740-6757,23
2017,1742-7061,649
2017,1746-8094,223
2017,1750-5836,253
2017,1750-9467,63
2017,1751-6161,438
2017,1766-7313,30
2017,1871-1413,235
2017,1871-403X,90
2017,1871-6784,90
2017,1872-2067,225
2017,1874-3919,273
2017,1875-5364,108
2017,1875-9521,34
2017,1877-959X,141
2017,1879-8500,145
2017,1881-8366,34
2017,1889-1837,41
2017,1931-7204,175
2017,2095-4956,160
2017,2095-9273,276
2017,2173-5727,108
2017,2210-6707,280
2017,2211-2855,718
2017,2211-9264,320
2017,2212-134X,60
2017,2212-1447,57
2017,2212-4284,17
2017,2212-9820,256
2017,2214-367X,32
2017,2214-6296,212
2017,2214-7853,1758
2017,2215-0366,225
2017,2352-4855,109
2017,2405-6014,266
2017,2405-7991,54
2017,2405-8033,88
2017,2452-0748,44
2017,2468-7189,135
2017,2530-0164,109
2017,2530-0180,109
2017,8756-3282,260
2017,0005-7894,69
2017,1297-319X,168
2017,1568-1637,102
2017,0001-4575,340
2017,0001-6918,121
2017,0001-706X,386
2017,0002-8177,162
2017,0002-8703,228
2017,0002-9149,766
2017,0002-9343,557
2017,0002-9378,504
2017,0002-9394,374
2017,0002-9440,237
2017,0002-9610,413
2017,0002-9629,238
2017,0003-4487,133
2017,0003-4509,49
2017,0003-4975,1060
2017,0003-9861,211
2017,0003-9969,315
2017,0003-9993,299
2017,0006-2952,294
2017,0006-3223,299
2017,0008-6215,179
2017,0009-2797,281
2017,0009-3084,92
2017,0009-739X,113
2017,0009-9120,240
2017,0009-9260,238
2017,0010-4825,282
2017,0010-938X,309
2017,0011-2275,107
2017,0011-8532,47
2017,0012-365X,348
2017,0013-7944,384
2017,0013-9351,475
2017,0014-2565,112
2017,0014-4894,156
2017,0015-0282,392
2017,0016-0032,436
2017,0016-5107,382
2017,0016-6995,33
2017,0016-7185,245
2017,0019-0578,261
2017,0019-1035,387
2017,0020-1383,583
2017,0020-7225,108
2017,0020-7403,512
2017,0020-7462,191
2017,0020-7489,165
2017,0021-9924,41
2017,0021-9975,90
2017,0022-0248,789
2017,0022-0531,104
2017,0022-0736,167
2017,0022-1031,150
2017,0022-1139,189
2017,0022-1759,132
2017,0022-1910,153
2017,0022-1996,93
2017,0022-2313,793
2017,0022-2828,136
2017,0022-2836,286
2017,0022-3468,413
2017,0022-3476,774
2017,0022-4804,543
2017,0024-3841,85
2017,0025-7753,342
2017,0026-0495,161
2017,0029-6554,117
2017,0031-3025,161
2017,0031-9201,96
2017,0033-0620,85
2017,0033-8338,64
2017,0034-9356,98
2017,0035-1598,31
2017,0035-3787,122
2017,0037-0738,114
2017,0038-092X,833
2017,0039-128X,133
2017,0039-6060,429
2017,0039-6257,76
2017,0040-1625,346
2017,0040-6031,226
2017,0041-0101,236
2017,0041-1345,471
2017,0045-7906,263
2017,0045-7930,305
2017,0045-7949,190
2017,0047-6374,121
2017,0048-3575,162
2017,0048-7120,46
2017,0049-3848,325
2017,0079-6107,129
2017,0079-6611,108
2017,0079-6700,47
2017,0085-2538,396
2017,0090-4295,773
2017,0090-8258,404
2017,0091-3022,27
2017,0091-3057,120
2017,0091-7435,376
2017,0093-6413,83
2017,0094-114X,213
2017,0094-1298,86
2017,0099-1333,67
2017,0099-1767,114
2017,0109-5641,178
2017,0121-8123,44
2017,0140-1963,135
2017,0140-1971,127
2017,0140-3664,207
2017,0141-0229,139
2017,0141-1187,166
2017,0141-3910,280
2017,0141-9382,46
2017,0143-4004,231
2017,0144-8617,1313
2017,0145-2134,278
2017,0147-0272,37
2017,0148-2963,301
2017,0149-7634,338
2017,0160-2527,62
2017,0160-2896,76
2017,0161-6420,372
2017,0161-8938,66
2017,0163-4453,193
2017,0163-8343,92
2017,0164-1212,212
2017,0165-0270,202
2017,0165-2125,115
2017,0165-5728,195
2017,0165-5876,433
2017,0165-9936,182
2017,0166-3542,247
2017,0166-4328,620
2017,0167-2681,241
2017,0167-2738,307
2017,0167-4943,172
2017,0167-6687,104
2017,0167-6911,136
2017,0167-7012,220
2017,0167-7152,313
2017,0167-7322,1611
2017,0167-8140,319
2017,0167-8396,50
2017,0167-8655,266
2017,0167-8760,132
2017,0167-9457,142
2017,0168-0072,78
2017,0168-583X,729
2017,0168-8510,160
2017,0169-2070,77
2017,0169-409X,149
2017,0169-8141,69
2017,0171-2985,128
2017,0171-9335,70
2017,0176-1617,201
2017,0176-2680,51
2017,0181-5512,218
2017,0190-9622,556
2017,0193-3973,68
2017,0195-6701,249
2017,0195-9255,98
2017,0196-0709,165
2017,0196-6553,353
2017,0197-3975,127
2017,0198-8859,122
2017,0210-4806,109
2017,0210-5691,109
2017,0210-5705,123
2017,0210-573X,39
2017,0211-139X,96
2017,0214-1582,37
2017,0214-9168,38
2017,0252-9602,126
2017,0255-2701,210
2017,0262-8856,113
2017,0263-7863,125
2017,0264-2751,187
2017,0264-9993,247
2017,0266-3538,379
2017,0266-4356,339
2017,0268-0033,168
2017,0268-960X,48
2017,0270-9295,55
2017,0271-5317,109
2017,0272-6386,276
2017,0272-7714,351
2017,0275-5319,260
2017,0277-5387,620
2017,0277-5395,75
2017,0278-2391,446
2017,0278-4343,209
2017,0278-5846,188
2017,0278-6915,586
2017,0300-2896,267
2017,0300-9572,436
2017,0301-0082,80
2017,0301-0511,176
2017,0301-0546,103
2017,0301-4681,41
2017,0301-5629,294
2017,0301-679X,472
2017,0301-7516,143
2017,0301-9268,267
2017,0302-2838,527
2017,0303-8467,263
2017,0304-3878,71
2017,0304-3940,711
2017,0304-3975,369
2017,0304-4203,84
2017,0304-5412,198
2017,0305-0548,258
2017,0305-750X,297
2017,0306-4565,171
2017,0306-4573,77
2017,0306-9877,306
2017,0308-0161,72
2017,0308-597X,340
2017,0309-1708,255
2017,0344-0338,255
2017,0360-1315,150
2017,0360-3016,555
2017,0361-9230,184
2017,0363-0188,72
2017,0363-5023,289
2017,0365-6691,155
2017,0367-326X,185
2017,0376-6357,208
2017,0376-8716,455
2017,0377-1237,81
2017,0377-8401,221
2017,0378-1135,376
2017,0378-2166,144
2017,0378-3782,133
2017,0378-3820,419
2017,0378-4266,174
2017,0378-4274,251
2017,0378-4320,194
2017,0378-7796,418
2017,0378-8733,56
2017,0378-8741,446
2017,0379-6779,239
2017,0393-0440,246
2017,0515-3700,126
2017,0531-5565,234
2017,0732-8893,228
2017,0733-5210,191
2017,0734-743X,235
2017,0734-9750,71
2017,0735-6757,727
2017,0736-4679,418
2017,0738-081X,89
2017,0738-3991,311
2017,0740-5472,160
2017,0740-8188,36
2017,0748-7983,306
2017,0749-3797,359
2017,0749-8063,384
2017,0753-3969,25
2017,0755-4982,240
2017,0761-8425,194
2017,0882-5963,157
2017,0883-5403,741
2017,0884-2175,124
2017,0885-985X,32
2017,0887-6185,102
2017,0887-8994,227
2017,0888-613X,188
2017,0889-5406,279
2017,0889-9746,154
2017,0890-4065,35
2017,0890-6238,224
2017,0891-4222,201
2017,0891-5245,100
2017,0893-6080,156
2017,0894-7317,158
2017,0895-4356,254
2017,0895-6111,52
2017,0895-9811,181
2017,0896-8411,113
2017,0898-6568,222
2017,0899-7071,176
2017,0899-9007,215
2017,0901-5027,301
2017,0920-1211,190
2017,0921-8831,346
2017,0921-8890,223
2017,0923-1811,172
2017,0923-2508,88
2017,0923-4748,20
2017,0924-0136,419
2017,0924-7963,126
2017,0925-5214,180
2017,0925-5273,304
2017,0925-9635,238
2017,0926-9851,237
2017,0927-5371,85
2017,0927-5398,66
2017,0927-7765,727
2017,0929-693X,272
2017,0933-3657,60
2017,0936-6555,157
2017,0939-4753,143
2017,0944-7113,157
2017,0950-4230,250
2017,0952-1976,211
2017,0953-6205,305
2017,0955-2219,609
2017,0955-3959,236
2017,0955-470X,35
2017,0955-7997,172
2017,0959-1524,104
2017,0959-9436,210
2017,0960-0779,401
2017,0960-1481,974
2017,0960-3085,132
2017,0962-6298,111
2017,0963-8695,116
2017,0963-9969,553
2017,0964-5691,244
2017,0965-8564,254
2017,0965-9978,119
2017,0967-0637,145
2017,0967-070X,106
2017,0967-5868,524
2017,0968-0160,205
2017,0969-8051,100
2017,0976-5662,110
2017,1004-9541,227
2017,1005-0302,215
2017,1010-5182,298
2017,1011-1344,376
2017,1036-7314,49
2017,1040-8428,176
2017,1041-7826,89
2017,1042-4431,80
2017,1042-9573,28
2017,1043-4666,256
2017,1043-6618,287
2017,1046-2023,256
2017,1047-2797,120
2017,1047-8477,120
2017,1050-1738,104
2017,1051-0443,299
2017,1051-2276,78
2017,1052-3057,485
2017,1053-2498,212
2017,1053-4296,44
2017,1053-8100,183
2017,1054-139X,277
2017,1054-8807,73
2017,1056-8719,77
2017,1056-8727,279
2017,1059-0560,174
2017,1061-9518,13
2017,1062-9408,93
2017,1067-2516,267
2017,1071-9164,149
2017,1076-6332,230
2017,1077-3142,153
2017,1081-1206,298
2017,1084-8045,267
2017,1084-9521,207
2017,1090-3798,146
2017,1090-7807,203
2017,1090-9516,59
2017,1092-9126,15
2017,1094-2025,51
2017,1096-4959,89
2017,1098-8823,52
2017,1120-1797,398
2017,1125-7865,78
2017,1130-1473,41
2017,1130-2399,25
2017,1134-2072,151
2017,1134-5934,24
2017,1146-609X,79
2017,1164-5563,79
2017,1169-8330,140
2017,1261-694X,59
2017,1270-9638,448
2017,1290-0729,342
2017,1296-2074,156
2017,1340-3540,62
2017,1341-321X,165
2017,1350-4533,193
2017,1350-6307,314
2017,1353-8020,259
2017,1357-2725,204
2017,1357-3039,145
2017,1359-1789,101
2017,1359-6446,192
2017,1359-8368,674
2017,1360-8592,151
2017,1361-9209,258
2017,1364-8152,233
2017,1367-9120,391
2017,1369-8001,454
2017,1382-6689,249
2017,1383-5718,65
2017,1383-7621,91
2017,1386-4181,30
2017,1386-5056,183
2017,1386-6532,177
2017,1388-1981,157
2017,1389-1723,212
2017,1424-3903,149
2017,1440-2440,235
2017,1464-343X,321
2017,1465-3249,146
2017,1466-853X,80
2017,1471-0153,76
2017,1471-5953,117
2017,1477-8424,38
2017,1477-8939,99
2017,1478-4092,25
2017,1521-6934,79
2017,1524-0703,20
2017,1525-5050,443
2017,1525-8610,281
2017,1526-0542,65
2017,1526-5900,146
2017,1529-9430,253
2017,1532-0456,117
2017,1538-4721,157
2017,1542-3565,421
2017,1546-1440,390
2017,1548-5595,63
2017,1549-9634,249
2017,1551-7411,143
2017,1553-8389,160
2017,1555-4155,205
2017,1557-3087,75
2017,1557-5063,45
2017,1566-0702,103
2017,1566-1199,541
2017,1567-133X,31
2017,1567-1348,329
2017,1567-1739,254
2017,1567-4223,45
2017,1567-5769,356
2017,1567-7249,79
2017,1568-4946,615
2017,1568-9883,118
2017,1568-9972,152
2017,1574-1192,194
2017,1578-2190,228
2017,1579-2129,252
2017,1590-8658,260
2017,1699-258X,104
2017,1699-8855,46
2017,1701-2163,228
2017,1743-6095,206
2017,1748-6815,310
2017,1749-4613,17
2017,1755-5817,60
2017,1755-599X,64
2017,1756-2317,66
2017,1769-7212,119
2017,1871-4021,233
2017,1872-4973,195
2017,1875-5100,383
2017,1876-1070,527
2017,1876-1399,92
2017,1876-2859,163
2017,1877-1297,166
2017,1877-7503,143
2017,1878-8181,183
2017,1879-4068,73
2017,1883-1958,61
2017,1887-8369,22
2017,1888-4415,62
2017,1888-9891,39
2017,1931-5244,115
2017,1933-2874,172
2017,1936-6574,92
2017,1988-8856,61
2017,2050-0521,48
2017,2152-2650,155
2017,2173-5050,39
2017,2173-5077,113
2017,2173-5743,104
2017,2173-5786,108
2017,2173-5794,132
2017,2210-271X,370
2017,2211-0348,193
2017,2211-3649,56
2017,2211-9736,76
2017,2212-0955,49
2017,2212-2672,200
2017,2212-4403,227
2017,2212-4926,39
2017,2212-5345,61
2017,2212-8689,26
2017,2213-2198,345
2017,2213-3291,34
2017,2213-333X,132
2017,2213-8587,187
2017,2214-2096,49
2017,2214-790X,107
2017,2214-9635,31
2017,2253-654X,91
2017,2253-8089,86
2017,2352-3018,122
2017,2352-5525,66
2017,2352-7102,147
2017,2352-9385,53
2017,2405-4690,147
2017,2444-3824,123
2017,2451-9022,94
2017,2452-3186,22
2017,0033-3506,306
2017,1098-3015,183
