issued_year,issn,articles
2015,0169-023X,48
2015,0191-491X,41
2015,0195-9255,79
2015,0211-5638,47
2015,0241-6972,85
2015,0252-9602,112
2015,0266-352X,211
2015,0277-5395,118
2015,0300-2896,225
2015,0304-3894,848
2015,0309-1740,408
2015,0738-081X,103
2015,0765-1597,81
2015,0899-5885,67
2015,0923-5965,145
2015,0924-0136,426
2015,0924-2031,74
2015,0927-538X,78
2015,0969-6997,111
2015,0981-9428,257
2015,1003-5257,67
2015,1044-5323,50
2015,1045-4527,70
2015,1053-8100,234
2015,1056-8727,246
2015,1062-0303,80
2015,1164-5563,68
2015,1246-7820,323
2015,1286-0115,171
2015,1353-8292,146
2015,1434-4610,58
2015,1440-2440,376
2015,1525-7304,108
2015,1533-0028,56
2015,1553-8389,114
2015,1569-190X,113
2015,1631-0683,79
2015,1637-4088,46
2015,1734-1140,333
2015,1769-7255,540
2015,1775-8785,136
2015,1876-3820,269
2015,1877-9182,100
2015,1879-9817,47
2015,2210-5379,32
2015,2212-134X,153
2015,2212-4438,26
2015,2212-4926,35
2015,2405-4569,44
2015,0003-9969,237
2015,0009-2541,400
2015,1049-3867,116
2015,2212-8689,13
2015,2213-2198,286
2015,0896-8411,116
2015,0021-9924,50
2015,1934-1482,592
2015,0191-8141,144
2015,0167-4889,323
2015,2214-4048,34
2015,1931-3128,202
2015,0022-314X,281
2015,0022-4898,43
2015,0024-3205,401
2015,0041-008X,325
2015,0092-6566,77
2015,0147-9571,52
2015,0161-4754,107
2015,0165-5876,525
2015,0167-7799,110
2015,0167-8655,289
2015,0168-1702,301
2015,0190-0528,56
2015,0210-5691,115
2015,0214-4603,23
2015,0268-4012,85
2015,0301-0104,272
2015,0376-0421,55
2015,0749-0704,76
2015,0749-596X,67
2015,0882-4010,138
2015,0894-1777,276
2015,0895-4356,227
2015,0939-4753,166
2015,0950-3293,232
2015,0951-8339,64
2015,0955-5986,152
2015,0969-5931,99
2015,1011-1344,335
2015,1125-7865,45
2015,1359-6101,71
2015,1360-8592,126
2015,1361-9209,161
2015,1366-5545,153
2015,1367-5931,125
2015,1386-5056,126
2015,1462-3889,113
2015,1470-160X,441
2015,1526-8209,128
2015,1551-7136,79
2015,1871-1413,293
2015,2173-5786,112
2015,2211-9736,68
2015,2352-3026,125
2015,2405-4577,109
2015,0140-3664,190
2015,0959-440X,126
2015,1754-5048,104
2015,0021-9517,317
2015,0003-3472,361
2015,0022-5096,179
2015,1526-6125,124
2015,2405-4712,69
2015,1359-0294,57
2015,0004-3702,80
2015,0022-3999,380
2015,0049-089X,187
2015,0140-1963,188
2015,0141-9331,134
2015,0160-2896,118
2015,0160-7383,120
2015,0165-2427,154
2015,0191-2615,194
2015,0195-5616,104
2015,0304-3932,102
2015,0308-5961,90
2015,0363-8111,117
2015,0740-2570,75
2015,0898-6568,274
2015,0922-1425,23
2015,0925-5214,183
2015,0944-7113,225
2015,1042-3699,72
2015,1047-8477,200
2015,1051-2276,138
2015,1062-9408,75
2015,1064-7406,64
2015,1089-3261,69
2015,1350-4177,328
2015,1355-2198,74
2015,1364-6613,135
2015,1472-8117,39
2015,1548-5595,96
2015,1566-2535,81
2015,1569-9048,159
2015,2211-9264,240
2015,2213-2945,319
2015,2215-0382,24
2015,2352-0124,60
2015,2352-4855,45
2015,0167-7187,66
2015,0749-0720,54
2015,1350-4487,170
2015,0047-6374,57
2015,0957-5820,197
2015,1096-7176,132
2015,0741-8329,112
2015,1550-4131,241
2015,0925-4773,87
2015,0005-7916,109
2015,0020-7063,48
2015,0024-6301,39
2015,0031-3955,140
2015,0039-6109,130
2015,0146-6380,148
2015,0167-6636,187
2015,0255-2701,192
2015,0304-4068,93
2015,0313-5926,41
2015,0344-0338,175
2015,0364-5916,293
2015,0734-9750,140
2015,0883-9417,105
2015,0889-1583,38
2015,0890-6955,138
2015,0936-6555,194
2015,0955-0674,118
2015,0965-2299,108
2015,0965-8564,209
2015,1043-951X,100
2015,1060-1872,60
2015,1269-1763,30
2015,1357-2725,258
2015,1367-9120,487
2015,1439-1791,91
2015,1471-0153,131
2015,1471-4906,111
2015,1475-1585,62
2015,1476-945X,70
2015,1479-666X,68
2015,1521-6918,91
2015,1541-4612,131
2015,1556-3707,60
2015,1574-1818,82
2015,1619-9987,79
2015,1642-431X,41
2015,1755-0084,127
2015,1871-6784,93
2015,1875-1768,267
2015,1959-7568,33
2015,2212-828X,30
2015,2213-0764,64
2015,2213-5383,23
2015,2352-409X,191
2015,0007-9960,83
2015,0161-5890,410
2015,0278-6915,327
2015,1095-6433,217
2015,1877-7821,198
2015,2173-5727,41
2015,0165-0270,290
2015,1878-7789,24
2015,1044-579X,91
2015,0007-4551,181
2015,2352-4316,66
2015,1936-878X,257
2016,0001-4575,356
2016,0002-8703,309
2016,0002-9149,954
2016,0002-9343,570
2016,0002-9378,1764
2016,0002-9610,416
2016,0003-4916,253
2016,0003-5521,30
2016,0003-6870,182
2016,0003-9861,301
2016,0005-1098,461
2016,0006-291X,1813
2016,0006-3207,397
2016,0007-4551,206
2016,0007-8506,148
2016,0008-6223,1129
2016,0009-739X,171
2016,0009-9120,270
2016,0010-0277,262
2016,0010-2180,382
2016,0010-4485,121
2016,0010-4655,302
2016,0010-8545,253
2016,0010-938X,443
2016,0011-8532,78
2016,0012-3692,2559
2016,0012-8252,154
2016,0013-4686,2617
2016,0013-9351,455
2016,0014-2999,620
2016,0014-4886,285
2016,0016-0032,265
2016,0016-5107,2094
2016,0016-6480,253
2016,0016-7037,484
2016,0018-506X,163
2016,0019-3577,87
2016,0020-0255,852
2016,0020-1383,717
2016,0020-1693,521
2016,0020-7403,365
2016,0021-9150,1485
2016,0021-9290,603
2016,0021-9673,1094
2016,0021-9797,870
2016,0022-2313,812
2016,0022-3468,466
2016,0022-4073,346
2016,0022-4596,486
2016,0022-4804,554
2016,0022-5096,255
2016,0023-6438,816
2016,0025-7125,135
2016,0026-265X,364
2016,0029-8018,595
2016,0030-4018,860
2016,0030-4026,1900
2016,0031-3025,574
2016,0031-9384,492
2016,0031-9422,196
2016,0032-3861,1025
2016,0032-5910,714
2016,0033-3182,102
2016,0033-3506,334
2016,0033-8389,118
2016,0034-7450,60
2016,0038-0814,206
2016,0039-6060,566
2016,0039-9140,1089
2016,0040-1625,334
2016,0040-4020,1073
2016,0040-4039,1430
2016,0040-6090,836
2016,0041-008X,337
2016,0041-1345,771
2016,0043-1354,926
2016,0044-8486,551
2016,0045-6535,1694
2016,0045-7906,267
2016,0090-4295,802
2016,0091-6749,1703
2016,0093-691X,531
2016,0094-1190,56
2016,0098-1354,313
2016,0099-1767,195
2016,0099-2399,345
2016,0109-5641,426
2016,0140-6736,2192
2016,0140-7007,301
2016,0140-9883,293
2016,0141-0296,702
2016,0141-6359,178
2016,0142-1123,407
2016,0143-7208,503
2016,0147-1767,63
2016,0148-6195,38
2016,0149-1970,240
2016,0161-8938,86
2016,0162-0134,290
2016,0163-8343,85
2016,0165-0327,785
2016,0165-1781,783
2016,0166-5162,208
2016,0166-6851,76
2016,0167-1987,209
2016,0167-2738,337
2016,0168-1591,235
2016,0168-1923,599
2016,0168-583X,634
2016,0168-8278,2156
2016,0169-1317,416
2016,0169-1368,282
2016,0169-2070,112
2016,0169-4332,2199
2016,0169-5002,459
2016,0181-5512,265
2016,0190-9622,1872
2016,0191-8869,1086
2016,0195-6663,679
2016,0196-0709,140
2016,0196-6553,750
2016,0197-4572,133
2016,0211-139X,98
2016,0213-9251,205
2016,0214-4603,24
2016,0260-8774,404
2016,0263-4368,215
2016,0263-8223,947
2016,0264-410X,1031
2016,0265-931X,337
2016,0266-6138,220
2016,0267-7261,263
2016,0269-7491,960
2016,0270-9295,61
2016,0272-8842,2572
2016,0278-4343,187
2016,0301-679X,627
2016,0303-7207,338
2016,0304-3835,535
2016,0304-3894,864
2016,0304-3940,802
2016,0304-419X,62
2016,0305-7488,145
2016,0305-750X,223
2016,0306-2619,1644
2016,0306-4549,490
2016,0306-4603,271
2016,0308-0161,100
2016,0308-597X,327
2016,0308-8146,2032
2016,0360-3199,2413
2016,0368-2048,97
2016,0375-6505,132
2016,0378-1119,861
2016,0378-1135,301
2016,0378-3812,630
2016,0378-3820,417
2016,0378-4371,1095
2016,0378-7206,87
2016,0378-7753,1687
2016,0378-7788,975
2016,0388-0001,54
2016,0731-7085,660
2016,0740-5472,157
2016,0747-5632,880
2016,0749-6036,590
2016,0761-8425,875
2016,0828-282X,933
2016,0882-5963,188
2016,0885-2308,61
2016,0886-7798,250
2016,0888-3270,438
2016,0890-6955,111
2016,0891-5849,1076
2016,0896-8446,345
2016,0899-7071,231
2016,0921-5093,1488
2016,0921-8009,209
2016,0923-4748,33
2016,0924-0136,442
2016,0925-2312,1892
2016,0925-3467,593
2016,0925-4005,1667
2016,0925-5273,297
2016,0925-8388,3365
2016,0926-3373,823
2016,0927-0248,622
2016,0927-5398,110
2016,0939-6411,290
2016,0944-7113,216
2016,0946-672X,109
2016,0949-2658,157
2016,0950-4230,304
2016,0950-5849,139
2016,0958-3947,59
2016,0959-6526,2095
2016,0960-0779,370
2016,0960-1481,1210
2016,0960-8524,1641
2016,0963-9969,438
2016,0965-1748,135
2016,0966-6362,667
2016,0969-6989,174
2016,0969-6997,149
2016,0969-8043,503
2016,0969-806X,316
2016,0981-9428,390
2016,0997-7546,142
2016,1004-9541,230
2016,1010-6030,377
2016,1040-6182,984
2016,1041-7826,80
2016,1042-9573,29
2016,1043-2760,107
2016,1043-6618,426
2016,1049-3867,116
2016,1049-9644,192
2016,1050-4648,815
2016,1052-3057,538
2016,1053-2498,1452
2016,1054-8807,98
2016,1056-8719,275
2016,1058-2746,453
2016,1059-0560,187
2016,1061-9518,10
2016,1071-5819,79
2016,1090-0233,303
2016,1094-2025,55
2016,1342-937X,266
2016,1353-8020,941
2016,1359-5113,270
2016,1359-6454,830
2016,1359-6462,512
2016,1359-8368,830
2016,1364-0321,1360
2016,1364-6826,192
2016,1367-9120,303
2016,1368-7646,38
2016,1369-8001,396
2016,1381-5148,200
2016,1383-5718,127
2016,1383-5742,55
2016,1385-8947,1662
2016,1386-1425,604
2016,1386-5056,161
2016,1386-9477,449
2016,1387-3806,175
2016,1424-3903,1363
2016,1438-4639,114
2016,1440-2440,204
2016,1470-160X,726
2016,1471-4906,105
2016,1471-5953,162
2016,1526-0542,76
2016,1529-9430,1304
2016,1546-1440,411
2016,1550-8307,105
2016,1551-7136,69
2016,1555-4155,284
2016,1557-3087,50
2016,1566-7367,342
2016,1567-1739,270
2016,1568-4946,608
2016,1573-4277,46
2016,1740-6757,34
2016,1742-7061,581
2016,1743-9191,1446
2016,1750-5836,404
2016,1752-928X,191
2016,1769-4493,166
2016,1770-9857,90
2016,1875-5100,829
2016,1876-2859,306
2016,1877-1297,132
2016,1877-7503,131
2016,1878-8181,144
2016,1879-8500,139
2016,1883-1958,58
2016,1933-2874,298
2016,2095-4964,56
2016,2173-5786,110
2016,2210-271X,347
2016,2211-2855,606
2016,2211-4645,74
2016,2211-9264,294
2016,2212-4403,435
2016,2212-4926,37
2016,2213-2600,329
2016,2213-2945,304
2016,2213-3291,21
2016,2214-7853,647
2016,2352-3018,137
2016,2352-5525,90
2016,2387-0206,410
2016,8755-7223,96
2016,0002-9394,472
2016,0003-682X,320
2016,0022-3476,985
2016,0041-624X,270
2016,0045-7930,295
2016,0048-9697,2548
2016,0079-6107,80
2016,0096-3003,651
2016,0142-0615,478
2016,0143-4004,530
2016,0144-8617,1241
2016,0145-305X,259
2016,0161-6420,627
2016,0161-813X,186
2016,0163-4453,228
2016,0165-0270,305
2016,0166-3615,102
2016,0167-5273,2715
2016,0167-6377,168
2016,0167-6636,193
2016,0167-8140,3011
2016,0168-1702,282
2016,0191-3085,13
2016,0196-8858,80
2016,0196-8904,1037
2016,0208-5216,74
2016,0260-6917,361
2016,0263-2241,787
2016,0264-8377,454
2016,0300-9572,586
2016,0301-9268,263
2016,0301-9322,192
2016,0305-4403,161
2016,0306-4530,544
2016,0306-9192,102
2016,0362-546X,287
2016,0375-9601,721
2016,0894-1777,308
2016,0895-4356,354
2016,1051-2004,182
2016,1055-7903,356
2016,1383-5866,483
2016,1387-1811,711
2016,1462-9011,266
2016,1466-853X,114
2016,1567-1348,466
2016,1568-7864,145
2016,1578-2190,217
2016,2210-6707,171
2016,2214-790X,119
2016,2405-6014,739
2016,1360-8592,142
2016,0166-218X,388
2016,0022-2836,430
2016,0920-1211,194
2016,0305-7372,121
2016,1097-2765,413
2016,0945-053X,80
2016,0168-1656,782
2016,0002-9440,333
2016,0167-739X,284
2016,0047-2484,128
2016,0277-5387,691
2016,0008-6215,241
2016,0141-8130,1175
2016,0022-202X,1908
2016,1098-3015,4836
2016,0969-2126,248
2016,1534-5807,300
2016,1931-3128,211
2016,0042-6822,373
2016,0006-3495,3821
2016,1074-7613,279
2016,0896-6273,541
2016,0960-9822,856
2016,0014-4827,317
2016,0042-6989,165
2016,0022-5223,1151
2016,0254-6299,406
2016,2213-1779,180
2016,1522-2942,42
2016,0022-0302,955
2016,0047-259X,194
2016,0195-6698,152
2016,0307-904X,731
2016,0723-0869,32
2016,0085-2538,487
2016,0888-613X,113
2016,0377-0427,474
2016,0304-3975,518
2016,0022-0396,544
2016,0003-2697,344
2016,0010-4825,290
2016,0015-0282,1633
2016,0016-7185,189
2016,0020-7489,252
2016,0020-7519,108
2016,0022-2860,980
2016,0022-3697,230
2016,0022-3913,346
2016,0022-4049,214
2016,0025-5408,574
2016,0025-6196,335
2016,0028-3908,449
2016,0028-3932,421
2016,0035-3787,526
2016,0040-8166,83
2016,0048-3575,127
2016,0048-7333,170
2016,0093-934X,82
2016,0142-9612,690
2016,0143-6228,159
2016,0147-6513,472
2016,0165-0378,468
2016,0165-4101,57
2016,0167-9236,125
2016,0167-9473,281
2016,0168-9002,1230
2016,0197-4580,464
2016,0213-005X,189
2016,0254-0584,753
2016,0257-8972,966
2016,0261-5177,232
2016,0268-005X,541
2016,0278-4319,132
2016,0278-5846,187
2016,0300-2896,232
2016,0300-8932,363
2016,0301-4215,582
2016,0302-2838,609
2016,0304-3800,338
2016,0304-4076,166
2016,0304-4165,299
2016,0305-1978,202
2016,0308-5961,101
2016,0309-1740,469
2016,0346-251X,143
2016,0360-1323,407
2016,0360-5442,1620
2016,0376-7388,798
2016,0377-0273,282
2016,0377-2217,718
2016,0378-1127,632
2016,0378-3758,136
2016,0378-5955,219
2016,0515-3700,229
2016,0733-8619,87
2016,0735-6757,956
2016,0755-4982,293
2016,0882-4010,308
2016,0883-9441,310
2016,0889-1575,168
2016,0889-5406,395
2016,0901-5027,272
2016,0920-4105,426
2016,0920-5861,577
2016,0921-4488,276
2016,0921-8890,188
2016,0926-6690,745
2016,0927-7757,848
2016,0928-4931,1176
2016,0929-1199,128
2016,0952-1976,195
2016,0952-7915,118
2016,0952-8180,543
2016,0956-7135,626
2016,0958-9465,190
2016,0959-4388,145
2016,0960-894X,1178
2016,0966-6923,202
2016,0968-0004,125
2016,0968-0896,692
2016,0968-090X,247
2016,1001-0742,325
2016,1002-0160,80
2016,1042-3699,75
2016,1043-4666,267
2016,1047-9651,80
2016,1050-1738,153
2016,1054-139X,480
2016,1064-7481,390
2016,1064-9689,80
2016,1071-9091,53
2016,1096-4959,120
2016,1096-7192,510
2016,1120-1797,1500
2016,1161-0301,162
2016,1226-086X,427
2016,1293-2558,216
2016,1350-6307,290
2016,1359-4311,1879
2016,1369-8478,175
2016,1369-8486,107
2016,1388-2457,1503
2016,1434-8411,234
2016,1470-2045,659
2016,1473-0502,162
2016,1473-3099,529
2016,1477-5131,322
2016,1499-2671,331
2016,1549-9634,592
2016,1550-7289,780
2016,1558-7673,191
2016,1567-5769,430
2016,1570-8705,213
2016,1590-8658,915
2016,1751-1577,109
2016,1755-4586,54
2016,1769-7255,472
2016,1779-0123,311
2016,1871-5192,106
2016,1876-1070,638
2016,1877-7821,205
2016,1878-7762,56
2016,2173-5077,169
2016,2213-8587,328
2016,2214-7993,96
2016,2215-0366,375
2016,2352-152X,117
2016,2352-409X,451
2016,2405-4577,256
2016,0014-4800,132
2016,0022-460X,588
2016,0045-7825,401
2016,0094-114X,238
2016,0141-1187,163
2016,0141-9331,183
2016,0148-2963,771
2016,0165-0114,280
2016,0261-5614,943
2016,0277-9536,543
2016,0723-2020,83
2016,0738-3991,297
2016,0740-0020,198
2016,0886-3350,464
2016,0890-5096,511
2016,0925-7535,260
2016,0939-4753,161
2016,0950-0618,1917
2016,0969-5931,124
2016,0969-8051,128
2016,1072-7515,1245
2016,1359-835X,413
2016,1386-6532,569
2016,1464-343X,293
2016,1474-4422,359
2016,1744-3881,94
2016,1748-6815,360
2016,1874-9399,164
2016,2352-5568,103
2016,0016-7061,443
2016,0020-7683,439
2016,1044-5323,63
2016,0272-7714,311
2016,0378-8741,717
2016,0303-2647,125
2016,1631-073X,256
2016,1369-5274,150
2016,0022-5193,474
2016,2211-3398,86
2016,0377-8401,264
2016,0005-2728,561
2016,1525-0016,1034
2016,0944-5013,144
2016,1078-5884,514
2016,1556-0864,914
2016,1936-878X,283
2016,0306-4565,149
2016,1934-5909,217
2016,1347-4367,64
2016,0735-1097,5463
2016,0147-5967,73
2016,1936-8798,817
2016,0092-8674,716
2016,0007-0912,570
2016,0741-5214,1450
2016,0954-6111,237
2016,0885-3924,880
2016,0893-9659,235
2016,0022-247X,962
2016,0166-8641,348
2016,0315-0860,42
2016,0003-4975,1234
2016,0003-9969,229
2016,0003-9993,939
2016,0005-7894,85
2016,0006-3223,458
2016,0007-9960,62
2016,0008-8846,222
2016,0010-7824,399
2016,0011-8486,344
2016,0016-2361,1348
2016,0016-3287,94
2016,0020-0190,147
2016,0020-7225,126
2016,0022-1996,104
2016,0022-510X,679
2016,0025-326X,770
2016,0025-5564,171
2016,0026-0495,213
2016,0026-2692,171
2016,0031-0182,542
2016,0038-1098,308
2016,0040-1951,501
2016,0046-8177,356
2016,0090-8258,997
2016,0095-5108,89
2016,0098-8472,181
2016,0099-1333,147
2016,0149-7634,315
2016,0150-9861,203
2016,0165-7836,318
2016,0166-4328,642
2016,0167-6911,181
2016,0167-7322,1300
2016,0167-8809,518
2016,0169-2607,304
2016,0172-2190,59
2016,0198-9715,77
2016,0245-5919,30
2016,0255-2701,220
2016,0264-2751,177
2016,0268-960X,48
2016,0271-5309,57
2016,0278-2391,631
2016,0300-483X,179
2016,0304-4203,85
2016,0304-4238,532
2016,0304-8853,1199
2016,0360-3016,3202
2016,0363-0188,70
2016,0367-326X,256
2016,0376-6357,190
2016,0378-3782,171
2016,0378-4290,265
2016,0378-7796,425
2016,0735-1933,262
2016,0749-8063,604
2016,0889-1591,405
2016,0889-8545,80
2016,0889-8553,73
2016,0892-0362,73
2016,0892-1997,236
2016,0895-7967,34
2016,0920-3796,643
2016,0924-8579,262
2016,0926-860X,490
2016,0926-9851,262
2016,0929-693X,375
2016,0949-328X,126
2016,0951-8339,60
2016,0965-9978,138
2016,0968-0160,236
2016,0968-4328,131
2016,0985-0562,288
2016,1040-6190,149
2016,1044-5005,32
2016,1046-2023,336
2016,1051-0443,1136
2016,1076-6332,239
2016,1081-1206,812
2016,1089-2516,52
2016,1258-780X,176
2016,1350-4487,201
2016,1360-1385,142
2016,1368-8375,232
2016,1469-0292,147
2016,1521-690X,72
2016,1525-5050,447
2016,1537-5110,206
2016,1544-3191,133
2016,1547-5271,468
2016,1551-7411,215
2016,1553-8389,120
2016,1556-3707,68
2016,1566-0141,49
2016,1574-9541,101
2016,1615-9071,121
2016,1619-9987,77
2016,1740-6749,37
2016,1751-6161,475
2016,1756-2317,77
2016,1871-403X,104
2016,1874-3900,216
2016,1875-9181,69
2016,1876-1399,103
2016,1877-0320,310
2016,1879-4068,83
2016,1896-1126,57
2016,1939-8654,158
2016,1988-8856,57
2016,2173-5794,129
2016,2211-1042,196
2016,2213-0764,69
2016,2213-3437,521
2016,2214-3912,52
2016,2214-6350,45
2016,2444-3824,120
2016,2452-2929,49
2016,0009-2797,358
2016,0016-5085,4871
2016,0017-9310,1212
2016,0022-1031,96
2016,0022-2852,170
2016,0025-7753,427
2016,0045-7949,173
2016,0141-0229,197
2016,0149-2918,363
2016,0164-1212,252
2016,0165-1684,359
2016,0168-3659,617
2016,0169-555X,382
2016,0169-8095,332
2016,0191-491X,40
2016,0248-8663,890
2016,0301-0104,257
2016,0301-5629,369
2016,0344-0338,202
2016,0894-7317,235
2016,0927-7765,751
2016,0950-7051,430
2016,1542-3565,484
2016,1571-0645,143
2016,1755-2966,26
2016,1878-7789,35
2016,1885-5857,347
2016,1934-5925,149
2016,2213-2198,321
2016,0749-3797,375
2016,1359-1789,87
2016,1631-0713,74
2016,0047-2352,64
2016,1083-8791,1164
2016,1875-2136,100
2016,1674-2052,181
2016,1535-6108,217
2016,0022-314X,339
2016,0294-1449,66
2016,0021-8693,492
2016,0022-1236,257
2016,0001-706X,320
2016,0003-3928,111
2016,0006-8993,664
2016,0007-9820,123
2016,0008-4182,211
2016,0009-9260,370
2016,0011-2275,144
2016,0013-7006,135
2016,0014-3855,89
2016,0014-4835,270
2016,0016-7878,89
2016,0021-9614,429
2016,0022-0248,559
2016,0022-1910,114
2016,0022-2828,259
2016,0022-4405,48
2016,0030-3992,307
2016,0034-4257,465
2016,0037-0738,240
2016,0040-5957,112
2016,0045-2068,123
2016,0091-3022,33
2016,0093-7754,124
2016,0098-3004,199
2016,0122-7262,45
2016,0149-7189,110
2016,0151-9638,1027
2016,0161-5890,221
2016,0163-7258,131
2016,0165-1765,424
2016,0165-5728,225
2016,0165-5876,453
2016,0166-0934,247
2016,0166-3542,233
2016,0166-445X,320
2016,0167-5877,253
2016,0167-6105,146
2016,0195-6671,255
2016,0195-6701,314
2016,0197-3975,200
2016,0210-5691,127
2016,0263-9319,135
2016,0266-3538,345
2016,0272-7358,92
2016,0278-6125,66
2016,0300-9440,329
2016,0303-8467,338
2016,0304-3932,88
2016,0306-4379,86
2016,0306-4522,698
2016,0360-1315,172
2016,0584-8547,195
2016,0730-725X,206
2016,0736-4679,643
2016,0737-0806,575
2016,0749-0739,57
2016,0749-596X,65
2016,0765-1597,95
2016,0883-5403,697
2016,0885-2014,51
2016,0885-5765,71
2016,0887-8994,279
2016,0890-6238,316
2016,0891-8422,77
2016,0895-6111,61
2016,0924-7963,149
2016,0925-5214,273
2016,0955-0674,117
2016,0957-1787,96
2016,0959-437X,133
2016,0960-0760,243
2016,0964-8305,294
2016,0966-9795,152
2016,0967-0661,200
2016,0987-7053,259
2016,1044-5803,375
2016,1053-0770,476
2016,1053-4296,45
2016,1056-8727,276
2016,1074-7427,217
2016,1075-9964,152
2016,1261-694X,116
2016,1341-321X,171
2016,1359-6101,71
2016,1443-9506,1230
2016,1467-0895,25
2016,1468-1218,126
2016,1472-0299,168
2016,1472-6483,264
2016,1474-7065,87
2016,1521-6918,87
2016,1524-9042,110
2016,1526-5900,645
2016,1541-4612,116
2016,1542-0124,61
2016,1567-5394,95
2016,1572-6657,637
2016,1746-8094,113
2016,1751-4851,168
2016,1775-8785,605
2016,1872-2032,74
2016,1872-2067,241
2016,1874-3919,391
2016,1876-2204,90
2016,1877-1327,92
2016,1931-5244,201
2016,2211-9736,97
2016,2212-0416,153
2016,2212-4284,28
2016,2213-333X,154
2016,2214-6296,229
2016,2405-4690,112
2016,2452-0748,34
2016,0001-8708,439
2016,0022-1139,219
2016,0022-3549,439
2016,0024-3795,552
2016,0038-092X,726
2016,0049-3848,508
2016,0143-7496,194
2016,0196-0644,992
2016,0375-9474,352
2016,0753-3969,28
2016,0890-8508,71
2016,0892-6875,265
2016,0896-8411,136
2016,1047-8477,191
2016,1077-3142,182
2016,1083-3188,293
2016,1359-0294,88
2016,1466-8564,282
2016,1499-4046,556
2016,1566-1199,518
2016,1570-0232,643
2016,1878-7886,122
2016,2212-828X,27
2016,2095-9273,273
2016,0021-9517,382
2016,0743-7315,98
2016,0022-3115,593
2016,0005-2736,339
2016,0167-4889,306
2016,1063-4584,1210
2016,1365-182X,2274
2016,1532-0464,220
2016,1550-4131,261
2016,2405-8033,104
2016,1673-8527,84
2016,0885-064X,63
2016,2157-1716,16
2016,0890-5401,81
2016,0002-8177,260
2016,0003-4509,57
2016,0016-6995,46
2016,0020-7462,179
2016,0022-0531,118
2016,0022-328X,462
2016,0029-6554,117
2016,0033-8338,101
2016,0038-0717,326
2016,0091-3057,128
2016,0140-1963,221
2016,0145-2126,232
2016,0147-9563,145
2016,0165-9936,318
2016,0167-2681,237
2016,0167-7012,266
2016,0169-5347,172
2016,0190-7409,344
2016,0193-3973,53
2016,0241-6972,87
